what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1270552045240
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1270552060280
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1270552063501
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1270552066494
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552066532
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552071785
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1270552072503
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1270552072542
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1270552072583
started,bundle,org.lejos.ldt.core,1.2.0,"org.lejos.ldt.core",1270552073654
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1270552080735
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1270552083379
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552090355
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552090404
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1270552090436
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1270552090588
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552091261
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552096158
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1270552099082
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552107729
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552110268
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1270552110283
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552124869
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552128303
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1270552128322
