what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1270550983295
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1270550983295
java.version,sysinfo,,,"1.6.0_11",1270550983295
java.vm.info,sysinfo,,,"mixed mode",1270550983295
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1270550983295
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1270550983295
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270550983295
java.vm.specification.version,sysinfo,,,"1.0",1270550983295
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1270550983295
java.vm.version,sysinfo,,,"11.0-b16",1270550983295
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1270550983296
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1270550983551
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1270550983559
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1270550983578
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1270550984463
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1270550984480
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1270550984983
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1270550985155
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1270550986166
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1270550986297
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1270550986345
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1270550986503
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1270550987082
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270550987990
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1270550989137
