what,kind,bundleId,bundleVersion,description,time
started,bundle,org.lejos.ldt.core,1.2.0,"org.lejos.ldt.core",1265567921917
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265567922040
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1265567922162
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1265567922240
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265567924496
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265567925943
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1265567931706
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265567932253
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265567934647
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265567936572
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265567940696
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265567942292
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265567942486
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1265567942936
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1265567942937
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1265567942939
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1265567942943
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1265567942943
stopped,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1265567942943
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1265567942945
stopped,bundle,org.lejos.ldt.core,1.2.0,"org.lejos.ldt.core",1265567942945
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1265567942945
stopped,bundle,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui",1265567942959
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1265567942959
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ui",1265567942961
