what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276328361
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1295276331439
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276363418
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1295276365605
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276365870
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276366511
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1295276368323
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1295276370573
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1295276370573
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1295276372932
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1295276390304
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276400037
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276402021
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276414269
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276485397
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276485679
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276494490
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1295276518736
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1295276521766
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1295276524297
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276524813
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1295276541372
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276543622
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276543981
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1295276650167
