what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552138802
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552141795
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1270552141810
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552151521
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552153921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1270552153937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552167533
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552169419
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1270552169430
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552173899
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552175833
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1270552175849
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552177874
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552180302
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1270552186955
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1270552192815
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552195644
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552225030
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552294808
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552297371
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552298318
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552309429
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1270552313324
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1270552313584
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270552326974
