what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270550990489
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1270550991243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270550991309
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270550992878
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1270550994668
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1270550996299
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1270550996683
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1270551012643
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1270551012813
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1270551024926
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270551026828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270551028540
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270551028835
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1270551029862
