what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568527391
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568527393
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568529035
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568530492
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568531564
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265568537041
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568537206
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568541762
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568544623
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265568544762
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568544763
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568549838
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568551289
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1265568551449
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568558381
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568558517
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265568562015
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265568562018
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568567073
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568568668
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1265568568862
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568573582
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568575279
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1265568575431
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265568581997
