what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265570490540
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.properties",1265570490565
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265570493715
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265570502576
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265570502923
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1265570608120
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265570609683
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1265570614822
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1265570619692
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1265570619730
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1265570619931
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265570620407
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265570636971
started,bundle,org.lejos.ldt.core,1.2.0,"org.lejos.ldt.core",1265570637856
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265570640104
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265570651037
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265570653795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1265570661672
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265570662189
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265570668732
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265570677679
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265570677758
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1265570677760
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1265570690127
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1265570709996
